channel_name,title,publishedAt,views,likes,comments,duration_min,is_short,weekday,hour,title_length,engagement
Apna College,Google Intern : Importance of Projects,2025-01-20 09:33:16+00:00,207656,11993,31,0.65,True,Monday,9,38,0.057903455715221326
Apna College,Placement & Internship Strategy for last 7-8 months | August 2025 onwards season,2025-01-13 16:17:27+00:00,406947,21251,927,15.88,False,Monday,16,80,0.054498497347320415
Apna College,Google Interview process. Shivam is our Alpha student who cracked Google.,2025-01-11 14:43:49+00:00,263133,15122,53,0.87,True,Saturday,14,73,0.05767045562510213
Apna College,Naman is our student who cracked Goldman Sachs. Complete Interview is available on Apna College,2025-01-10 05:29:34+00:00,1099935,50884,116,0.45,True,Friday,5,95,0.046366376194956975
Apna College,Naman is our student who cracked Goldman Sachs. Complete Interview lessons on Apna College channel.,2025-01-09 02:27:14+00:00,1464797,68074,139,0.63,True,Thursday,2,99,0.04656822754279262
Apna College,How this student got Amazon via Off-Campus Hackathon | from Tier 2/3 | Interview lessons with Ma'am,2025-01-08 15:56:07+00:00,143045,5085,256,26.9,False,Wednesday,15,99,0.03733790066063127
Apna College,How he cracked Off-Campus Goldman Sachs? Interview lessons with Shradha Ma'am,2025-01-04 14:43:19+00:00,128824,4565,249,24.3,False,Saturday,14,77,0.03736881326460908
Apna College,Complete Full Stack Web Development Preparation : MERN Stack + 6 Major Projects | New Delta 6.0,2024-12-31 16:29:20+00:00,261562,9296,1286,11.12,False,Tuesday,16,95,0.040456947110054216
Apna College,How this student cracked both Google & J.PMorgan Internships?  Interview lessons with Shradha Ma'am,2024-12-28 15:33:47+00:00,114255,4017,248,20.72,False,Saturday,15,99,0.03732878211019212
Apna College,How this student got double Internship offers at Microsoft & JP Morgan - Interview lessons,2024-12-26 16:42:08+00:00,205723,7386,389,26.78,False,Thursday,16,90,0.03779353791263009
Apna College,Tech Placement & Internship preparation QnA for 2025 | New Sigma 6.0 QnA,2024-12-23 16:38:16+00:00,90194,2850,735,12.83,False,Monday,16,72,0.03974765505465996
Apna College,Complete Placement Preparation : Full Stack Web Development + Java DSA + Aptitude | New Sigma 6.0 🚀,2024-12-21 15:28:28+00:00,408147,9480,1442,20.77,False,Saturday,15,99,0.026759966384660428
Apna College,Watch this before you start Coding! 5 Tips for Coders,2024-12-17 16:44:48+00:00,732699,33244,1376,13.88,False,Tuesday,16,53,0.04724996212633018
Apna College,One Major update & reaching 1000M views,2024-12-16 16:21:35+00:00,114299,6113,436,3.83,False,Monday,16,39,0.05729708921337894
Apna College,Merge Sort Algorithm | Recursion & Backtracking,2024-12-15 16:15:32+00:00,142314,3005,159,32.07,False,Sunday,16,47,0.02223252807172871
Apna College,Palindrome Partitioning Problem | Recursion & Backtracking,2024-12-14 15:32:46+00:00,38048,1087,101,20.73,False,Saturday,15,58,0.03122371740958789
Apna College,Combination Sum Problem | Recursion & Backtracking,2024-12-12 15:24:26+00:00,45531,1198,118,23.58,False,Thursday,15,50,0.02890338450725879
Apna College,DevOps Complete Guide for 2025,2024-12-10 16:37:58+00:00,438422,14998,518,18.17,False,Tuesday,16,30,0.035390559780303
Apna College,Rat in a Maze Problem | Backtracking,2024-12-06 15:26:48+00:00,49903,1320,150,32.75,False,Friday,15,36,0.02945714686491794
Apna College,Sudoku Solver Problem | using Backtracking | Leetcode Hard,2024-12-05 15:33:42+00:00,59100,1622,126,26.97,False,Thursday,15,58,0.02957698815566836
Apna College,N-Queens Problem | using Backtracking | Leetcode Hard,2024-12-04 15:45:36+00:00,108939,2341,168,24.43,False,Wednesday,15,53,0.02303123766511534
Apna College,Permutations of an Array/String | Recursion & Backtracking,2024-11-30 15:15:11+00:00,78234,1707,179,22.92,False,Saturday,15,58,0.02410716568243986
Apna College,GSoC 2025 Complete Roadmap | Google Summer of Code,2024-11-28 17:23:51+00:00,632503,27452,513,18.5,False,Thursday,17,50,0.044213229028162715
Apna College,Recursion Part 3 : Backtracking in Detail | Print all Subsets | Subsets II,2024-11-27 14:38:58+00:00,86375,1790,143,42.33,False,Wednesday,14,74,0.022379160636758322
Apna College,"Recursion Part 2 : Fibonacci numbers problem, Binary search problem, Find if array sorted problem",2024-11-23 15:35:31+00:00,80337,1850,205,41.5,False,Saturday,15,97,0.02557974532282759
Apna College,Recursion Tutorial - Basics to Advanced | Part 1,2024-11-21 16:33:42+00:00,176029,3693,259,46.37,False,Thursday,16,48,0.022450846167392874
Apna College,Subarray Sum Equals K | Brute-Better-Optimal approach,2024-11-19 15:44:14+00:00,82615,1827,144,34.75,False,Tuesday,15,53,0.02385765296858924
