channel_name,title,publishedAt,views,likes,comments,duration_min,is_short,weekday,hour,title_length,engagement
Learn to Code with CodeChef,Assignment operators in python,2025-07-03 12:51:57+00:00,14,1,0,3.35,False,Thursday,12,30,0.07142857142857142
Learn to Code with CodeChef,String operations in python,2025-07-03 12:50:57+00:00,28,0,0,2.0,False,Thursday,12,27,0.0
Learn to Code with CodeChef,Arithmetic operators in python,2025-07-03 12:48:34+00:00,33,0,0,2.73,False,Thursday,12,30,0.0
Learn to Code with CodeChef,Variables and datatypes in python,2025-07-03 12:47:17+00:00,47,2,0,2.35,False,Thursday,12,33,0.0425531914893617
Learn to Code with CodeChef,Detect Cycle in Directed Graph,2025-07-02 12:29:37+00:00,33,1,0,2.13,False,Wednesday,12,30,0.030303030303030304
Learn to Code with CodeChef,Detect Cycle in Undirected Graph,2025-07-02 12:28:30+00:00,56,0,0,1.87,False,Wednesday,12,32,0.0
Learn to Code with CodeChef,Breadth First Search (BFS) in Graph,2025-07-02 12:27:25+00:00,62,1,0,2.43,False,Wednesday,12,35,0.016129032258064516
Learn to Code with CodeChef,Depth First Search (DFS) in Graph,2025-07-02 12:26:21+00:00,41,1,0,1.8,False,Wednesday,12,33,0.024390243902439025
Learn to Code with CodeChef,Deletion in Binary Search Tree,2025-07-02 05:11:43+00:00,42,0,0,1.82,False,Wednesday,5,30,0.0
Learn to Code with CodeChef,Create a Binary Search Tree,2025-07-02 05:10:02+00:00,12,0,0,2.12,False,Wednesday,5,27,0.0
Learn to Code with CodeChef,In-order Tree Traversal,2025-07-02 05:09:00+00:00,19,0,0,1.58,False,Wednesday,5,23,0.0
Learn to Code with CodeChef,Post-order Tree Traversal,2025-07-02 05:08:04+00:00,18,0,0,1.53,False,Wednesday,5,25,0.0
Learn to Code with CodeChef,Pre-order Tree Traversal,2025-07-02 05:06:51+00:00,9,0,0,1.7,False,Wednesday,5,24,0.0
Learn to Code with CodeChef,Breadth First Search (BFS) in Trees,2025-07-02 05:05:07+00:00,23,1,0,2.27,False,Wednesday,5,35,0.043478260869565216
